ts_ns	event	pid	ppid	comm	class	action
64071637125001	exec	4189242	4189241	ls	tool	none
64071637525100	exit	4189242	0		tool	none
64071637533071	exit	4189243	0		tool	none
64071637596998	exit	4189241	0		tool	none
64071637649260	fork	4189244	4189123	sh	tool	moved:toolexec
64071637806854	exec	4189244	4189123	wc	tool	none
64071638084922	exit	4189244	0		tool	none
64071638141346	fork	4189245	4189123	sh	tool	moved:toolexec
64071638252965	fork	4189246	4189245	sh	tool	moved:toolexec
64071638310260	fork	4189247	4189245	sh	tool	moved:toolexec
64071638461212	exec	4189246	4189245	ls	tool	none
64071638474583	exec	4189247	4189245	wc	tool	none
64071638880971	exit	4189246	0		tool	none
64071638891243	exit	4189247	0		tool	none
64071638949183	exit	4189245	0		tool	none
64071639013680	fork	4189248	4189123	sh	tool	moved:toolexec
64071639183561	exec	4189248	4189123	wc	tool	none
64071639451107	exit	4189248	0		tool	none
64071639507748	fork	4189249	4189123	sh	tool	moved:toolexec
64071639627993	fork	4189250	4189249	sh	tool	moved:toolexec
64071639676676	fork	4189251	4189249	sh	tool	moved:toolexec
64071639836253	exec	4189251	4189249	wc	tool	none
64071639844838	exec	4189250	4189249	ls	tool	none
64071640267433	exit	4189250	0		tool	none
64071640273537	exit	4189251	0		tool	none
64071640337199	exit	4189249	0		tool	none
64071640389189	fork	4189252	4189123	sh	tool	moved:toolexec
64071640545954	exec	4189252	4189123	wc	tool	none
64071640811115	exit	4189252	0		tool	none
64071640867691	fork	4189253	4189123	sh	tool	moved:toolexec
64071640988756	fork	4189254	4189253	sh	tool	moved:toolexec
64071641039121	fork	4189255	4189253	sh	tool	moved:toolexec
64071641200348	exec	4189254	4189253	ls	tool	none
64071641205160	exec	4189255	4189253	wc	tool	none
64071641621246	exit	4189254	0		tool	none
64071641635251	exit	4189255	0		tool	none
64071641694145	exit	4189253	0		tool	none
64071641754327	fork	4189256	4189123	sh	tool	moved:toolexec
64071641904270	exec	4189256	4189123	wc	tool	none
64071642165776	exit	4189256	0		tool	none
64071642221118	fork	4189257	4189123	sh	tool	moved:toolexec
64071642340859	fork	4189258	4189257	sh	tool	moved:toolexec
64071642387679	fork	4189259	4189257	sh	tool	moved:toolexec
64071642549100	exec	4189259	4189257	wc	tool	none
64071642551444	exec	4189258	4189257	ls	tool	none
64071642966739	exit	4189258	0		tool	none
64071642974194	exit	4189259	0		tool	none
64071643044660	exit	4189257	0		tool	none
64071643104276	fork	4189260	4189123	sh	tool	moved:toolexec
64071643267653	exec	4189260	4189123	wc	tool	none
64071643537980	exit	4189260	0		tool	none
64071643594894	fork	4189261	4189123	sh	tool	moved:toolexec
64071643698864	fork	4189262	4189261	sh	tool	moved:toolexec
64071643744992	fork	4189263	4189261	sh	tool	moved:toolexec
64071643928105	exec	4189263	4189261	wc	tool	none
64071643961881	exec	4189262	4189261	ls	tool	none
64071644408772	exit	4189262	0		tool	none
64071644416895	exit	4189263	0		tool	none
64071644478153	exit	4189261	0		tool	none
64071644557052	fork	4189264	4189123	sh	tool	moved:toolexec
64071644710867	exec	4189264	4189123	wc	tool	none
64071644965380	exit	4189264	0		tool	none
64071645034237	fork	4189265	4189123	sh	tool	moved:toolexec
64071645151132	fork	4189266	4189265	sh	tool	moved:toolexec
64071645198532	fork	4189267	4189265	sh	tool	moved:toolexec
64071645356559	exec	4189266	4189265	ls	tool	none
64071645362643	exec	4189267	4189265	wc	tool	none
64071645763783	exit	4189266	0		tool	none
64071645774399	exit	4189267	0		tool	none
64071645834812	exit	4189265	0		tool	none
64071645901108	fork	4189268	4189123	sh	tool	moved:toolexec
64071646071483	exec	4189268	4189123	wc	tool	none
64071646344879	exit	4189268	0		tool	none
64071646404700	fork	4189272	4189123	sh	tool	moved:toolexec
64071646512325	fork	4189273	4189272	sh	tool	moved:toolexec
64071646563617	fork	4189274	4189272	sh	tool	moved:toolexec
64071646729635	exec	4189274	4189272	wc	tool	none
64071646757596	exec	4189273	4189272	ls	tool	none
64071647196762	exit	4189273	0		tool	none
64071647205085	exit	4189274	0		tool	none
64071647269624	exit	4189272	0		tool	none
64071647323940	fork	4189275	4189123	sh	tool	moved:toolexec
64071647475268	exec	4189275	4189123	wc	tool	none
64071647732256	exit	4189275	0		tool	none
64071647789100	fork	4189277	4189123	sh	tool	moved:toolexec
64071647891387	fork	4189278	4189277	sh	tool	moved:toolexec
64071647935581	fork	4189279	4189277	sh	tool	moved:toolexec
64071648087583	exec	4189278	4189277	ls	tool	none
64071648104575	exec	4189279	4189277	wc	tool	none
64071648480852	exit	4189278	0		tool	none
64071648493286	exit	4189279	0		tool	none
64071648545934	exit	4189277	0		tool	none
64071648600695	fork	4189280	4189123	sh	tool	moved:toolexec
64071648744315	exec	4189280	4189123	wc	tool	none
64071649008215	exit	4189280	0		tool	none
64071649062668	fork	4189281	4189123	sh	tool	moved:toolexec
64071649182007	fork	4189282	4189281	sh	tool	moved:toolexec
64071649225271	fork	4189283	4189281	sh	tool	moved:toolexec
64071649388798	exec	4189283	4189281	wc	tool	none
64071649389733	exec	4189282	4189281	ls	tool	none
64071649805528	exit	4189282	0		tool	none
64071649808594	exit	4189283	0		tool	none
64071649877855	exit	4189281	0		tool	none
64071649928775	fork	4189284	4189123	sh	tool	moved:toolexec
64071650098274	exec	4189284	4189123	wc	tool	none
64071650374834	exit	4189284	0		tool	none
64071650429792	fork	4189285	4189123	sh	tool	moved:toolexec
64071650534922	fork	4189286	4189285	sh	tool	moved:toolexec
64071650584968	fork	4189287	4189285	sh	tool	moved:toolexec
64071650746531	exec	4189286	4189285	ls	tool	none
64071650748093	exec	4189287	4189285	wc	tool	none
64071651184102	exit	4189286	0		tool	none
64071651196276	exit	4189287	0		tool	none
64071651251419	exit	4189285	0		tool	none
64071651307317	fork	4189288	4189123	sh	tool	moved:toolexec
64071651462779	exec	4189288	4189123	wc	tool	none
64071651723991	exit	4189288	0		tool	none
64071651779467	fork	4189289	4189123	sh	tool	moved:toolexec
64071651882050	fork	4189290	4189289	sh	tool	moved:toolexec
64071651928383	fork	4189291	4189289	sh	tool	moved:toolexec
64071652086410	exec	4189290	4189289	ls	tool	none
64071652104440	exec	4189291	4189289	wc	tool	none
64071652504035	exit	4189290	0		tool	none
64071652517585	exit	4189291	0		tool	none
64071652566466	exit	4189289	0		tool	none
64071652619237	fork	4189292	4189123	sh	tool	moved:toolexec
64071652772565	exec	4189292	4189123	wc	tool	none
64071653045099	exit	4189292	0		tool	none
64071653104688	fork	4189293	4189123	sh	tool	moved:toolexec
64071653216057	fork	4189294	4189293	sh	tool	moved:toolexec
64071653266626	fork	4189295	4189293	sh	tool	moved:toolexec
64071653424247	exec	4189294	4189293	ls	tool	none
64071653429336	exec	4189295	4189293	wc	tool	none
64071653829970	exit	4189294	0		tool	none
64071653841921	exit	4189295	0		tool	none
64071653901850	exit	4189293	0		tool	none
64071653954339	fork	4189296	4189123	sh	tool	moved:toolexec
64071654123815	exec	4189296	4189123	wc	tool	none
64071654400975	exit	4189296	0		tool	none
64071654455345	fork	4189297	4189123	sh	tool	moved:toolexec
64071654572711	fork	4189298	4189297	sh	tool	moved:toolexec
64071654622178	fork	4189299	4189297	sh	tool	moved:toolexec
64071654780948	exec	4189298	4189297	ls	tool	none
64071654786020	exec	4189299	4189297	wc	tool	none
64071655305306	exit	4189299	0		tool	none
64071655313111	exit	4189298	0		tool	none
64071655378763	exit	4189297	0		tool	none
64071655432441	fork	4189300	4189123	sh	tool	moved:toolexec
64071655587084	exec	4189300	4189123	wc	tool	none
64071655855033	exit	4189300	0		tool	none
64071655914287	fork	4189301	4189123	sh	tool	moved:toolexec
64071656022120	fork	4189302	4189301	sh	tool	moved:toolexec
64071656074707	fork	4189303	4189301	sh	tool	moved:toolexec
64071656223418	exec	4189302	4189301	ls	tool	none
64071656240516	exec	4189303	4189301	wc	tool	none
64071656628481	exit	4189302	0		tool	none
64071656637572	exit	4189303	0		tool	none
64071656695280	exit	4189301	0		tool	none
64071656746803	fork	4189304	4189123	sh	tool	moved:toolexec
64071656907194	exec	4189304	4189123	wc	tool	none
64071657173837	exit	4189304	0		tool	none
64071657228847	fork	4189305	4189123	sh	tool	moved:toolexec
64071657349357	fork	4189306	4189305	sh	tool	moved:toolexec
64071657396783	fork	4189307	4189305	sh	tool	moved:toolexec
64071657560338	exec	4189306	4189305	ls	tool	none
64071657561044	exec	4189307	4189305	wc	tool	none
64071657981758	exit	4189306	0		tool	none
64071657993047	exit	4189307	0		tool	none
64071658059328	exit	4189305	0		tool	none
64071658112802	fork	4189308	4189123	sh	tool	moved:toolexec
64071658267811	exec	4189308	4189123	wc	tool	none
64071658534097	exit	4189308	0		tool	none
64071658592176	fork	4189309	4189123	sh	tool	moved:toolexec
64071658730101	fork	4189310	4189309	sh	tool	moved:toolexec
64071658783172	fork	4189311	4189309	sh	tool	moved:toolexec
64071658937756	exec	4189311	4189309	wc	tool	none
64071658985621	exec	4189310	4189309	ls	tool	none
64071659432271	exit	4189310	0		tool	none
64071659437392	exit	4189311	0		tool	none
64071659514399	exit	4189309	0		tool	none
64071659566049	fork	4189312	4189123	sh	tool	moved:toolexec
64071659717207	exec	4189312	4189123	wc	tool	none
64071659982252	exit	4189312	0		tool	none
64071660040414	fork	4189313	4189123	sh	tool	moved:toolexec
64071660152400	fork	4189314	4189313	sh	tool	moved:toolexec
64071660200560	fork	4189315	4189313	sh	tool	moved:toolexec
64071660362867	exec	4189314	4189313	ls	tool	none
64071660366720	exec	4189315	4189313	wc	tool	none
64071660778555	exit	4189314	0		tool	none
64071660792041	exit	4189315	0		tool	none
64071660848659	exit	4189313	0		tool	none
64071660905525	fork	4189316	4189123	sh	tool	moved:toolexec
64071661065322	exec	4189316	4189123	wc	tool	none
64071661328328	exit	4189316	0		tool	none
64071661387997	fork	4189317	4189123	sh	tool	moved:toolexec
64071661505304	fork	4189318	4189317	sh	tool	moved:toolexec
64071661552537	fork	4189319	4189317	sh	tool	moved:toolexec
64071661740728	exec	4189319	4189317	wc	tool	none
64071661767445	exec	4189318	4189317	ls	tool	none
64071662217153	exit	4189318	0		tool	none
64071662226465	exit	4189319	0		tool	none
64071662289976	exit	4189317	0		tool	none
64071662362362	fork	4189320	4189123	sh	tool	moved:toolexec
64071662523632	exec	4189320	4189123	wc	tool	none
64071662781688	exit	4189320	0		tool	none
64071662845426	fork	4189321	4189123	sh	tool	moved:toolexec
64071662947596	fork	4189323	4189321	sh	tool	moved:toolexec
64071662997991	fork	4189324	4189321	sh	tool	moved:toolexec
64071663152202	exec	4189323	4189321	ls	tool	none
64071663161633	exec	4189324	4189321	wc	tool	none
64071663567414	exit	4189323	0		tool	none
64071663578823	exit	4189324	0		tool	none
64071663628999	exit	4189321	0		tool	none
64071663684914	fork	4189327	4189123	sh	tool	moved:toolexec
64071663843109	exec	4189327	4189123	wc	tool	none
64071664102628	exit	4189327	0		tool	none
64071664167448	fork	4189329	4189123	sh	tool	moved:toolexec
64071664287696	fork	4189331	4189329	sh	tool	moved:toolexec
64071664336439	fork	4189334	4189329	sh	tool	moved:toolexec
64071664516222	exec	4189334	4189329	wc	tool	none
64071664517210	exec	4189331	4189329	ls	tool	none
64071664935353	exit	4189331	0		tool	none
64071664946837	exit	4189334	0		tool	none
64071665013725	exit	4189329	0		tool	none
64071665068336	fork	4189335	4189123	sh	tool	moved:toolexec
64071665225596	exec	4189335	4189123	wc	tool	none
64071665495795	exit	4189335	0		tool	none
64071665588918	exit	4189123	0		tool	none
64079908568252	fork	4190312	4158431	openclaw-gatewa	agent	pending
64079910141202	exec	4190312	0	sh	tool	moved:toolexec
64079910542221	fork	4190313	4190312		tool	moved:toolexec
64079910600148	fork	4190314	4190312		tool	moved:toolexec
64079910770850	exec	4190313	0		tool	none
64079910853890	exec	4190314	0		tool	none
64079911901143	exit	4190313	0		tool	none
64079911921946	exit	4190314	0		tool	none
64079911947748	fork	4190318	4190312		tool	moved:toolexec
64079912102570	exec	4190318	0		tool	none
64079912433564	exit	4190318	0		tool	none
64079912525755	exit	4190312	0		tool	none
64082848095583	fork	4190665	4158431	openclaw-gatewa	agent	pending
64082849641648	exec	4190665	0	sh	tool	moved:toolexec
64082850056247	exit	4190665	0		tool	none
64092553032953	exit	4158482	0		agent	none
64092557948985	exit	4158470	0		agent	none
64092815916013	exit	4158431	0		agent	none
64092816031911	exit	4158419	0		agent	none
64092829711495	exit	4157929	0		agent	none
